gene	BB09.rpkm	BB10.rpkm	BB17.rpkm	BB19.rpkm	BB20.rpkm	BB21.rpkm	BB11.rpkm	BB12.rpkm	BB18.rpkm	reflen
cbrC.t01	856	596	242	208	136	390	679	2369	309	588
yieK.t01	1062	757	338	259	334	530	908	2697	624	723
yieL.t01	1519	1124	380	349	385	709	1297	4648	834	1170
bglH.t01	1988	1695	471	399	424	1039	1724	6267	945	1617
bglB.t01	1672	1313	392	369	381	708	1422	5362	887	1413
bglF.t01	4418	4168	2174	1629	1503	1810	3201	8868	1982	1878
bglG.t01	907	696	236	200	184	460	938	3227	517	837
phoU.t01	1120	921	312	321	252	430	901	2419	510	726
pstB.t01	1633	1307	756	462	484	570	1282	2976	768	774
pstA.t01	1026	836	249	257	200	460	984	2613	562	891
pstC.t01	1388	939	499	375	318	501	1087	3043	789	960
pstS.t01	1845	1342	527	363	349	656	1266	3681	661	1041
glmS.t01	10011	8800	5271	4817	4717	4204	8316	10879	5569	1830
glmU.t01	7040	6197	3573	4405	4161	3527	7187	7558	4234	1371
atpC.t01	785	625	187	351	368	407	1052	1410	413	420
atpD.t01	10396	8525	5922	6556	4712	3780	8987	9048	4988	1383
atpG.t01	6289	6202	3664	3455	3216	2450	8261	6754	3263	864
atpA.t01	57692	51987	33098	29537	26062	18442	41810	29852	22217	1542
atpH.t01	79856	72262	41156	38498	32275	23255	49957	27873	22710	534
atpF.t01	41628	29126	15617	15776	15166	10045	12500	12348	12719	471
atpE.t01	7531	4781	3017	2544	2652	1803	2982	2967	3853	240
atpB.t01	4696	3801	2568	2122	1869	1753	3231	4541	2209	816
atpI.t01	1058	1057	706	764	660	548	1146	1831	728	381
rsmG.t01	797	731	322	325	307	356	683	1955	380	624
mnmG.t01	3544	2791	1511	1821	1614	1908	3281	7186	1932	1890
mioC.t01	6621	6051	3969	5388	4540	3280	4618	3837	2416	444
asnC.t01	713	661	315	333	321	396	472	1415	261	459
asnA.t01	990	636	191	343	332	433	1078	3030	733	993
viaA.t01	1601	1034	506	655	535	899	1472	4264	708	1452
ravA.t01	1998	1295	658	1205	1006	1225	1827	4639	908	1497
kup.t01	2063	1433	691	589	622	1188	1684	5911	1072	1869
rbsD.t01	8301	7951	7481	8007	5980	5290	27902	15586	7028	420
rbsA.t01	3537	3264	2531	1765	1463	1548	4283	6192	1707	1506
rbsC.t01	2409	2252	1491	1562	1474	1559	2366	3593	1182	966
rbsB.t01	6088	5587	3539	3788	2712	2702	6342	5768	2660	891
rbsK.t01	1632	1049	734	496	534	662	1113	2693	529	930
rbsR.t01	1633	1285	620	536	604	749	1395	2666	612	993
hsrA.t01	1689	1325	547	804	803	974	1504	4007	830	1428
yieP.t01	1111	886	467	764	663	670	929	1760	557	693
rrsC.r01	94159	99997	63497	86120	84719	82804	71669	54765	45232	1542
gltU.r01	0	0	0	0	0	0	0	0	0	76
rrlC.r01	86371	85416	58503	47684	41090	40524	44135	34550	31403	2904
rrfC.r01	556	606	331	667	246	572	1345	1442	623	120
aspT.r01	1347	1230	807	739	766	601	1715	1342	691	77
trpT.r01	437	341	276	325	291	177	755	587	366	76
hdfR.t01	2443	2073	1370	1282	1132	1454	2066	3784	1238	840
yifE.t01	390	389	235	278	219	162	356	832	209	339
yifB.t01	1989	1641	766	771	649	1001	1490	4380	844	1521
ilvL.t01	95	72	45	69	40	53	231	446	111	99
ilvX.t01	0	0	0	0	0	0	0	0	0	51
ilvM.t01	453	363	176	202	185	309	503	1015	225	264
ilvE.t01	893	692	260	326	355	515	921	2465	564	930
ilvD.t01	1566	871	317	494	412	734	1205	4665	886	1851
ilvA.t01	1771	1183	655	851	768	977	1897	4358	1153	1545
ilvY.t01	1014	693	350	330	297	353	781	2303	520	894
ilvC.t01	1352	997	427	663	723	730	1824	3796	963	1476
ppiC.t01	1001	989	400	488	333	428	889	1220	340	282
rep.t01	2615	1819	1114	901	689	993	2138	5917	1190	2022
gpp.t01	1712	1167	614	647	539	676	1364	3991	1047	1485
rhlB.t01	8837	9194	5866	5621	5540	4199	9044	7854	4327	1266
trxA.t01	4436	4488	2732	3354	2903	2518	7819	6100	4008	330
rho.t01	13475	13786	9670	8922	8926	6999	8879	8901	4553	1260
wecA.t01	2309	1917	1109	946	757	1096	1481	3994	896	1104
wzzE.t01	1373	892	377	384	391	604	1094	3164	656	1047
wecB.t01	2166	1913	1206	973	824	956	1471	3574	884	1131
wecC.t01	2713	2460	1474	1228	1041	1200	1962	4066	1064	1263
rffG.t01	1675	1364	772	662	611	684	1317	3203	817	1068
rffH.t01	885	685	232	355	205	365	656	2460	606	882
wecD.t01	599	354	176	199	190	233	538	1897	389	675
wecE.t01	1077	801	306	385	356	552	1081	3120	570	1131
wzxE.t01	1109	840	335	304	443	640	929	3663	503	1251
wecF.t01	1087	915	372	447	448	583	1004	3183	627	1080
wzyE.t01	1839	1605	1096	912	805	934	1763	4377	1055	1353
wecG.t01	794	552	254	236	292	363	718	2027	395	741
yifK.t01	1340	881	411	531	439	838	1371	4218	678	1386
argX.r01	230	236	133	162	163	186	157	362	119	77
hisR.r01	258	208	141	181	122	177	221	445	187	77
leuT.r01	0	0	0	0	0	0	0	0	0	87
proM.r01	31	32	19	6	10	12	37	182	23	77
aslB.t01	1172	677	179	283	317	480	1056	3356	566	1236
aslA.t01	1250	859	328	459	438	728	1267	4659	717	1656
glmZ.r01	542	474	374	477	327	422	1155	1207	331	207
hemY.t01	1821	1609	735	1147	817	1059	1799	3791	1116	1197
hemX.t01	2182	1649	823	1451	1190	1330	2037	4167	1247	1182
hemD.t01	1450	1032	599	882	682	820	1426	2605	830	741
hemC.t01	1787	1300	781	1000	788	968	1769	2961	1013	942
cyaA.t01	3142	2570	1062	1834	1621	2161	2761	8221	1889	2547
cyaY.t01	450	375	124	182	149	250	326	987	264	321
yifL.t01	4328	4555	3910	2664	2030	1864	5389	3006	1822	204
dapF.t01	933	604	267	334	268	343	872	2510	523	825
yigA.t01	1063	833	413	475	495	571	966	2115	614	708
xerC.t01	1551	1150	580	561	509	621	1013	2613	816	897
yigB.t01	3044	2179	1316	1138	1201	1100	2000	2951	1414	717
uvrD.t01	2240	1559	754	1660	1359	1449	3234	6698	2152	2163
yigE.t01	720	508	194	231	238	369	612	2413	370	765
corA.t01	3222	2592	1263	1122	958	1301	1471	2977	712	951
yigF.t01	296	257	98	68	52	136	293	1219	144	381
yigG.t01	286	247	104	67	66	110	354	978	177	381
rarD.t01	883	666	276	294	292	456	734	2680	422	891
yigI.t01	442	338	91	248	247	253	473	1182	322	468
pldA.t01	6664	6246	3966	2536	2028	1798	2694	3836	1370	870
recQ.t01	2198	1576	679	812	624	1102	1996	5317	1015	1830
rhtC.t01	496	357	191	236	159	266	439	1528	352	621
rhtB.t01	658	488	231	182	142	299	651	1775	338	621
pldB.t01	6798	6846	4435	4010	3339	3232	4011	5017	2399	1023
yigL.t01	1742	1568	1113	1066	958	1232	1408	2650	902	801
yigM.t01	644	383	161	209	186	340	519	2082	317	900
metR.t01	827	524	195	191	178	342	743	2453	407	954
metE.t01	2000	1297	507	716	660	1037	2206	6312	1435	2262
ysgA.t01	847	570	265	720	634	656	1510	3078	760	816
udp.t01	5177	3817	2585	7749	7661	6171	10397	6607	4718	762
rmuC.t01	1759	1300	657	3573	2957	3081	14002	9017	2975	1428
ubiE.t01	1919	1438	846	1520	1147	1047	2698	2908	1246	756
ubiJ.t01	548	298	192	269	235	205	695	1242	327	606
esrE.r01	160	126	62	94	73	67	173	426	133	252
ubiB.t01	2083	1711	843	1129	1032	1135	2325	5588	1194	1641
tatA.t01	1838	1813	1303	1382	1124	948	1850	1469	889	270
tatB.t01	3007	2978	1804	2234	2044	1433	2797	2611	1596	516
tatC.t01	1016	741	397	476	400	411	1013	2493	540	777
tatD.t01	745	630	299	390	324	413	854	1922	482	783
rfaH.t01	471	347	199	301	358	370	560	1258	265	489
ubiD.t01	15630	17095	14196	11608	10284	10807	27748	20410	10047	1494
fre.t01	1009	796	544	528	380	558	1100	1823	566	702
fadA.t01	778	539	254	532	435	542	1157	2731	667	1164
fadB.t01	1737	1081	588	1744	1562	1629	6950	6844	2528	2190
pepQ.t01	3151	2402	1429	2733	2355	2040	3113	4258	1528	1332
yigZ.t01	506	285	117	174	231	301	417	1326	250	615
trkH.t01	1679	1245	575	857	822	956	1297	3456	849	1452
hemG.t01	1525	1321	718	1082	978	912	1337	1619	718	546
rrsA.r01	36354	37702	25089	33345	30100	28007	27019	20620	17580	1542
ileT.r01	1805	1661	1206	1137	990	768	1076	1006	444	77
alaT.r01	1001	946	571	605	464	423	777	811	268	76
rrlA.r01	157077	178357	128319	106635	88704	94044	110823	76133	59296	2905
rrfA.r01	220	198	134	229	96	211	438	519	159	120
mobB.t01	354	261	103	97	90	242	379	1021	184	528
mobA.t01	549	402	188	214	250	263	423	1288	260	585
yihD.t01	615	575	319	647	494	465	1342	1306	497	270
srkA.t01	2123	1526	855	494	614	614	1045	2516	720	987
dsbA.t01	1953	1652	1097	729	731	650	1727	2216	792	627
yihF.t01	1203	889	368	304	347	524	1168	3240	560	1431
yihG.t01	920	519	319	205	251	316	702	2292	477	933
polA.p01	0	0	0	0	0	0	0	0	0	2787
polA.t01	6068	5358	3265	2944	2891	2754	4386	8482	2531	2787
spf.r01	44	27	13	11	14	28	43	130	20	109
yihA.t01	1470	1328	818	666	595	735	1450	2050	642	633
csrC.r01	738	705	277	792	611	763	3880	5158	1927	245
yihI.t01	1454	1208	664	1000	860	662	1574	1748	723	510
hemN.t01	6549	6284	3711	3416	2974	2622	4551	6292	2160	1374
yshB.t01	421	307	235	213	201	202	549	694	370	111
glnG.t01	2860	2162	1303	4430	3620	3178	3121	5052	2719	1410
glnL.t01	1640	1164	611	1924	1617	1400	1361	3170	1264	1050
glnA.t01	25691	22189	12496	43417	34040	25863	15304	17380	18321	1410
typA.t01	3383	2652	1582	1635	1499	1643	2500	6052	1441	1824
yihL.t01	885	579	292	251	195	279	703	1892	395	711
yihM.t01	912	647	298	247	228	403	793	2872	435	981
yihN.t01	1059	773	237	243	299	394	891	3519	540	1266
ompL.t01	550	403	100	138	122	245	580	1957	249	693
yihO.t01	1212	757	187	326	367	666	1158	4096	672	1404
yihP.t01	1088	727	341	321	366	537	1124	3896	711	1386
yihQ.t01	1660	1006	474	374	399	722	1411	5546	1006	2037
yihR.t01	723	440	118	253	225	435	735	2576	463	927
yihS.t01	1080	798	258	398	374	517	915	3694	648	1242
yihT.t01	725	517	134	232	222	381	637	2431	442	879
yihU.t01	834	517	153	314	208	402	767	2448	372	897
yihV.t01	715	437	195	185	208	338	687	2410	420	897
yihW.t01	910	671	423	405	395	415	1137	2633	556	786
yihX.t01	892	567	229	522	447	524	1006	2046	503	600
yihY.t01	1566	1332	687	1397	1246	1378	2661	3526	992	873
dtd.t01	1055	821	474	799	711	727	1916	1947	757	438
yiiD.t01	1473	1005	530	790	865	914	1650	3303	956	990
yiiE.t01	151	75	17	36	30	58	136	496	68	213
yiiF.t01	186	142	72	91	95	131	319	728	105	219
fdhE.t01	1013	811	383	305	296	491	894	2686	667	930
fdoI.t01	1006	606	379	323	327	411	652	1752	467	636
fdoH.t01	1030	913	448	366	342	500	896	2321	487	903
fdoG.t01	21177	17803	12826	8907	8524	6557	5848	10959	4527	3051
fdhD.t01	835	595	195	360	349	486	782	2448	460	834
yiiG.t01	1039	558	285	276	231	545	1027	3146	470	1056
frvR.t01	1421	945	316	304	361	727	1569	5453	794	1749
frvX.t01	679	478	219	249	213	394	762	2581	396	1071
frvB.t01	1037	723	232	287	305	622	1105	4265	726	1452
frvA.t01	333	197	63	75	101	160	274	1147	225	447
rhaM.t01	192	169	61	50	48	95	196	768	135	315
rhaD.t01	636	483	155	246	204	404	825	2389	449	825
rhaA.t01	872	589	195	283	237	415	818	3329	614	1260
rhaB.t01	1203	685	320	386	314	754	1068	4126	636	1470
rhaS.t01	764	505	151	223	166	426	817	2676	486	837
rhaR.t01	682	449	190	269	141	435	828	2381	512	849
rhaT.t01	865	612	225	328	224	502	706	2560	533	1035
sodA.t01	34934	39034	26486	25911	20281	18762	90958	55326	39108	621
kdgT.t01	777	558	278	249	264	433	913	2477	488	984
yiiM.t01	752	498	294	358	378	456	729	2183	561	675
cpxA.t01	1819	1405	572	1037	896	959	1825	4531	978	1374
cpxR.t01	1875	1344	873	1773	1547	1371	2198	2534	932	699
cpxP.t01	2379	1717	777	807	628	635	1646	1967	607	501
fieF.t01	1298	920	463	818	887	960	1322	3378	698	903
pfkA.t01	4116	3636	2098	3022	3017	3296	2552	4347	1594	963
sbp.t01	777	517	153	271	187	513	1005	3104	583	990
cdh.t01	901	691	306	240	234	414	805	2214	435	756
tpiA.t01	3169	2752	2159	2953	2717	2734	3384	3993	1867	768
yiiQ.t01	3835	3973	2819	2726	2157	2483	5113	4883	1780	600
yiiR.t01	390	278	123	113	132	188	328	1060	266	441
yiiS.t01	390	348	121	247	177	279	371	970	230	300
uspD.t01	483	417	166	314	280	388	634	1545	243	429
fpr.t01	1011	981	401	921	1031	942	1710	3190	996	747
glpX.t01	5479	5006	3475	1761	1383	1337	1667	3255	1108	1011
glpK.t01	115557	100946	68195	10414	8608	6756	14411	12998	10422	1509
glpF.t01	10436	8584	6729	1042	930	824	2268	3174	1246	846
zapB.t01	33199	28867	21549	16770	18584	16401	30958	15294	11181	246
rraA.t01	1021	851	583	731	754	740	1581	1959	938	486
menA.t01	1446	1114	559	516	691	729	1129	2938	752	927
hslU.t01	4869	3605	1973	4084	3903	2961	6188	6232	2478	1332
hslV.t01	1243	846	336	855	721	769	1064	2076	633	531
ftsN.t01	1466	1192	659	810	735	861	1470	3210	833	960
cytR.t01	3825	4033	2849	1976	1549	1992	6376	7680	2156	1026
priA.t01	2110	1514	581	1018	793	1238	2204	6030	1263	2199
rpmE.t01	11018	12266	8311	5125	4199	4342	8242	6560	2397	213
yiiX.t01	612	396	173	275	240	380	487	1862	331	609
metJ.t01	681	483	319	383	357	371	537	1083	359	318
metB.t01	1113	747	276	456	367	524	885	3216	528	1161
metL.t01	1868	1341	481	832	784	1002	1885	6375	1265	2433
metF.t01	790	444	190	265	202	351	691	2115	425	891
katG.t01	4012	3215	1539	2299	2302	2263	3885	7342	2161	2181
yijE.t01	784	557	188	267	235	490	662	2471	442	906
yijF.t01	545	365	150	152	162	207	432	1781	318	618
gldA.t01	926	592	178	317	327	329	821	2728	520	1104
fsaB.t01	504	345	159	214	195	263	640	1725	350	663
frwA.t01	1887	1322	560	654	596	951	1739	6193	1156	2502
frwC.t01	892	530	207	257	243	490	781	2524	485	1080
frwB.t01	302	127	59	101	84	112	188	867	124	321
pflD.t01	1579	932	391	569	504	793	1551	5429	922	2298
pflC.t01	615	397	165	190	187	261	604	1924	334	879
frwD.t01	179	146	47	62	37	144	199	715	140	342
yijO.t01	964	645	231	367	294	432	756	2373	424	852
eptC.t01	3440	2829	1812	1500	1368	1383	2291	4930	1208	1734
ppc.t01	10964	8892	5058	6390	5319	5219	9256	12402	6742	2652
argE.t01	1474	1181	591	771	651	913	1180	2960	762	1152
argC.t01	803	492	188	364	380	530	673	2378	416	1005
argB.t01	516	340	162	220	191	296	515	1630	365	777
argH.t01	1026	675	208	347	297	542	942	2575	487	1374
oxyS.r01	46	20	12	17	16	37	31	192	16	110
oxyR.t01	1555	1109	746	745	677	638	1195	2154	750	918
sthA.t01	9031	8523	6671	16140	15025	11675	17976	13581	10229	1401
fabR.t01	2634	2312	1494	1217	1041	847	2372	2280	1025	648
yijD.t01	1193	941	603	571	498	514	1384	1294	451	360
trmA.t01	1730	1652	950	915	818	969	1359	2707	858	1101
btuB.t01	4099	3413	2297	1473	1332	1429	2827	4586	1422	1845
murI.t01	887	724	378	289	333	334	570	1653	376	858
rrsB.r01	0	0	0	0	0	0	0	0	0	1542
gltT.r01	0	0	0	0	0	0	0	0	0	76
rrlB.r01	439629	564719	460624	310042	253655	236864	396654	212054	162115	2904
rrfB.r01	0	0	0	0	0	0	0	0	0	120
murB.t01	2954	2759	1677	1649	1631	1785	1821	3821	1121	1029
birA.t01	698	427	168	175	209	363	415	1670	304	966
coaA.t01	1376	1075	767	584	459	536	1050	1806	422	951
thrU.r01	3959	4928	3658	2406	1727	2116	3445	5356	1803	76
tyrU.r01	1820	1759	1082	1280	600	883	2362	2638	779	85
glyT.r01	1910	2554	1275	2070	1226	1353	4265	3963	1080	75
thrT.r01	296	287	123	195	187	155	153	174	103	76
tufB.t01	171029	167921	109178	77356	66919	47455	69821	39983	31949	1185
secE.t01	1688	1034	634	619	736	427	384	736	479	384
nusG.t01	21443	20460	15911	13753	11961	9877	15464	10679	6686	546
rplK.t01	4542	4313	2645	2416	2206	1441	1935	1762	984	429
rplA.t01	4959	4859	2608	2420	2118	1822	2187	2188	1224	705
rplJ.t01	36471	39815	29090	13452	11488	9885	12760	9168	7656	498
rplL.t01	38442	43229	36519	14651	14486	12053	22227	12270	9440	366
rpoB.t01	32996	30992	23386	18542	16751	13308	16634	15870	8295	4029
rpoC.t01	31643	28564	20048	15761	14877	12566	15244	15820	7692	4224
yjaZ.t01	524	323	226	216	276	291	353	1069	165	540
sroH.r01	107	54	45	54	27	102	116	245	58	161
thiH.t01	668	464	143	209	250	298	563	1983	400	1134
thiG.t01	403	210	80	108	119	204	338	1095	268	771
thiS.t01	84	17	15	26	32	48	73	249	24	201
thiF.t01	430	284	71	106	96	214	293	1116	223	756
thiE.t01	287	186	66	109	97	244	322	1014	163	636
thiC.t01	1381	786	316	470	318	656	1011	3521	677	1896
rsd.t01	619	445	242	686	682	660	1940	1694	541	477
nudC.t01	974	698	610	1338	1043	1073	1016	2106	692	774
hemE.t01	1107	811	359	495	514	536	845	1929	550	1065
nfi.t01	591	358	256	372	434	380	510	1386	232	672
yjaG.t01	1103	1088	801	728	674	698	785	1232	422	591
hupA.t01	10561	9471	7596	4960	4855	4017	7956	4620	3013	273
yjaH.t01	686	486	386	234	252	342	547	1303	329	696
zraP.t01	368	200	87	98	124	167	161	670	105	426
zraS.t01	993	583	264	348	266	534	1040	2425	455	1398
zraR.t01	767	452	175	210	254	487	612	2104	381	1326
purD.t01	1205	910	430	478	412	432	4264	4112	3064	1290
purH.t01	3115	2583	1154	1873	1635	1499	28530	16295	10188	1590
rrsE.r01	2405750	2531850	1652614	2362426	2073028	2104913	2224092	1750376	1313600	1542
gltV.r01	1948	1525	925	1012	909	852	1177	1394	793	76
rrlE.r01	4742650	4946612	3574185	2789537	2313419	2276087	2794386	1848297	1551989	2904
rrfE.r01	1323	1593	1127	1579	682	1496	3916	4090	1730	120
yjaA.t01	292	151	72	99	54	108	230	609	101	384
yjaB.t01	299	185	75	113	111	134	235	741	127	444
metA.t01	821	652	270	317	349	367	609	1746	372	930
aceB.t01	8984	6031	3205	90612	89895	61388	83913	51145	47416	1602
aceA.t01	1622	1215	551	12861	10836	8034	9689	7067	6100	1305
aceK.t01	1647	1077	463	2786	2648	2642	3923	5794	2213	1737
arpA.t01	1675	1257	291	452	484	938	1510	4352	637	2187
iclR.t01	2187	1941	932	1347	1320	1541	1547	2884	965	825
metH.t01	4768	3526	1928	1992	2032	2224	4819	7959	2341	3684
yjbB.t01	1420	1054	311	438	486	682	1058	3303	681	1632
pepE.t01	984	822	294	353	312	367	876	1879	444	690
rluF.t01	1286	1061	491	309	295	621	789	2316	448	873
yjbD.t01	313	370	141	107	148	229	320	728	170	273
lysC.t01	3276	2613	1394	1436	1373	1138	1706	3451	913	1350
pgi.t01	6064	5407	3090	6299	5836	4732	3652	5417	2296	1650
yjbE.t01	165	132	50	88	48	63	140	517	73	243
yjbF.t01	545	386	80	120	139	212	425	1282	270	639
yjbG.t01	529	334	174	169	146	366	464	1401	271	738
yjbH.t01	1865	1366	450	669	565	940	1442	4885	860	2097
yjbT.t01	210	177	52	63	46	68	175	712	79	279
psiE.t01	496	355	130	163	182	232	328	1113	220	411
xylE.t01	1471	1216	327	417	398	678	1110	3581	626	1476
malG.t01	1477	1157	517	1429	1324	1608	3757	4376	1508	891
malF.t01	2219	1717	831	2149	2055	1897	4510	5728	1876	1545
malE.t01	14455	14685	13032	34349	32108	27809	95243	75363	46078	1191
malK.t01	3473	2544	1536	5950	6520	4247	9885	8437	4913	1116
lamB.t01	8789	7590	5406	19692	21566	13893	32606	21694	15401	1341
malM.t01	3183	2621	1727	6912	6944	4993	6299	5320	2345	921
ubiC.t01	1046	908	454	611	546	503	1444	1777	591	498
ubiA.t01	1403	1114	549	623	560	516	1433	2698	781	873
plsB.t01	9885	9589	5839	5340	4806	4662	6625	8820	3160	2424
dgkA.t01	835	757	418	1067	837	827	2408	1926	623	369
lexA.t01	724	687	220	718	449	641	1150	2233	589	609
dinF.t01	1340	1199	414	752	823	1036	1244	3655	926	1380
yjbJ.t01	234	164	59	325	290	397	422	613	134	210
zur.t01	996	812	309	464	465	471	639	1485	351	516
yjbL.t01	198	218	81	35	50	80	183	644	96	255
yjbM.t01	580	560	143	158	145	320	478	1935	195	708
dusA.t01	1335	1151	399	330	347	679	955	2932	535	1038
pspG.t01	328	255	114	129	57	109	232	770	108	243
qorA.t01	1358	904	378	1028	1042	1189	1422	2984	707	984
dnaB.t01	2941	2766	1297	1334	1249	1547	2541	5633	1717	1416
alr.t01	1497	1141	504	443	435	767	1128	2945	753	1080
tyrB.t01	1899	1258	665	597	642	784	1305	3451	853	1194
yjbS.t01	182	164	29	34	32	70	155	659	77	204
aphA.t01	1330	971	485	437	384	613	1291	2372	616	714
yjbQ.t01	2047	1765	1266	2091	1920	1614	5046	3933	2522	417
yjbR.t01	348	235	86	122	134	196	250	881	309	357
uvrA.t01	4385	3524	1574	8512	7625	7085	8046	11566	5358	2823
ssb.t01	803	590	225	363	363	396	806	1608	496	537
yjcB.t01	383	229	95	99	74	214	294	682	153	282
yjcC.t01	2453	2005	722	1567	1319	1727	1962	6020	1154	1587
soxS.t01	528	396	137	337	189	283	801	1024	399	324
soxR.t01	508	350	170	121	122	242	254	1070	221	465
ryjA.r01	119	90	41	67	55	109	157	347	97	140
yjcD.t01	1467	1232	458	502	362	808	1108	3987	900	1350
yjcE.t01	1858	1591	437	692	645	1209	1362	4898	1076	1650
yjcF.t01	1293	1278	371	251	287	715	1235	3982	507	1293
actP.t01	1790	1312	486	1304	1296	1398	2461	4933	1472	1650
yjcH.t01	344	226	57	419	367	405	802	1081	322	315
acs.t01	2394	1939	785	10290	9434	9315	21124	15909	11417	1959
nrfA.t01	1863	1571	503	677	584	1169	1356	4715	958	1437
nrfB.t01	565	551	147	162	142	196	418	1923	333	567
nrfC.t01	707	478	126	186	184	346	476	1839	406	672
nrfD.t01	1155	934	284	312	255	497	769	2766	595	957
nrfE.t01	1598	1328	457	471	413	867	1293	4677	980	1659
nrfF.t01	397	330	52	96	91	167	225	1067	193	384
nrfG.t01	622	517	136	174	131	251	461	1635	367	597
gltP.t01	2022	1531	498	917	813	1134	1997	4985	1293	1314
yjcO.t01	1383	1147	468	443	432	646	1017	2865	688	690
fdhF.t01	2563	2010	508	711	675	1371	1685	7090	1425	2148
mdtP.t01	1739	1421	441	376	524	897	1232	4813	941	1467
mdtO.t01	2442	2086	567	775	693	1418	1934	6612	1279	2052
mdtN.t01	1192	990	190	282	287	550	910	3297	592	1032
ytcA.t01	376	300	64	110	36	200	250	1015	130	276
yjcS.t01	2390	2000	584	562	655	1371	1850	6299	1269	1986
alsK.t01	906	841	266	312	324	519	760	2741	474	930
alsE.t01	824	729	290	201	202	422	604	2357	576	696
alsC.t01	1222	899	332	244	336	737	774	3229	617	981
alsA.t01	2217	1666	520	488	478	968	1547	5679	993	1533
alsB.t01	1346	1123	425	344	266	593	973	3443	728	936
alsR.t01	1409	1147	399	387	298	727	1057	3475	732	891
rpiB.t01	549	476	144	140	127	249	479	1480	366	450
yjdP.t01	375	372	99	143	159	190	356	1148	255	330
phnP.t01	792	706	187	329	323	554	721	2134	529	759
phnO.t01	542	454	202	358	236	419	471	1331	317	435
phnN.t01	615	407	165	192	208	313	320	1635	303	558
phnM.t01	934	862	353	311	329	586	634	3116	823	1137
phnL.t01	772	571	169	266	293	408	554	2183	440	681
phnK.t01	735	615	237	204	202	414	654	2240	469	759
phnJ.t01	859	569	264	171	216	470	627	2156	433	846
phnI.t01	954	759	267	245	324	485	646	3093	603	1065
phnH.t01	500	523	171	158	132	317	319	1606	413	585
phnG.t01	364	362	90	134	101	297	276	1184	266	453
phnF.t01	666	538	212	186	186	307	409	2062	506	726
phnD.t01	1331	1051	282	342	303	632	957	3722	770	1017
phnC.t01	837	657	250	255	242	459	655	2435	550	789
yjdN.t01	556	453	148	311	267	511	548	1565	303	444
yjdM.t01	2745	2171	1177	1019	1110	1035	1514	2004	926	336
crfC.t01	3028	2585	864	942	885	1529	2314	8331	1589	2229
yjcZ.t01	1105	977	390	473	440	694	1096	2816	594	879
proP.t01	2460	2284	795	2571	2463	2988	3291	6587	1785	1503
pmrR.t01	44	19	5	24	14	15	28	97	24	90
basS.t01	1398	1053	423	621	617	756	1074	3394	811	1092
basR.t01	1060	1000	500	608	492	709	1010	2437	671	669
eptA.t01	2291	2063	618	584	608	1210	1412	6492	1048	1644
adiC.t01	1473	1300	481	429	459	876	905	4313	896	1338
adiY.t01	1205	1155	440	1593	1625	2065	938	2695	471	762
adiA.t01	3258	2963	922	1135	1009	1857	2715	8722	1896	2268
melR.t01	2877	2931	1641	1488	1280	1661	7520	5315	1522	909
melA.t01	1921	1621	686	857	763	1305	1965	5019	1181	1356
melB.t01	2361	2027	785	1103	1027	1599	2130	5602	1159	1422
yjdF.t01	798	802	182	265	277	470	607	2251	403	630
fumB.t01	2077	1710	573	636	627	1082	1450	5545	1148	1647
dcuB.t01	1617	1434	492	513	470	870	1273	4708	976	1341
dcuR.t01	1334	1341	788	592	648	930	1023	2627	588	720
dcuS.t01	2975	2363	1126	847	941	1443	2040	6413	1351	1632
yjdI.t01	240	278	94	725	665	786	403	989	249	231
yjdJ.t01	352	271	139	826	921	929	591	1009	326	273
yjdK.t01	431	348	105	107	137	233	357	1233	163	297
